Season,Agency,Date,Time,Station,Field Rep,Depth [m],Time [s],Descent rate [m/s],Temperature [°C],Conductivity [S/m],Salinity [psu],Density [~$s~#~_t],pH,Oxygen [mg/L],SBE DO sat [mg/L],SBE DO sat [%],Transmissivity [%],SBE Beam C [1/m],Chl-a [~$m~#g/L],Voltage-Chl-a [V],Chl-a USC/UCLA [~$m~#g/L],Chl-a ECO [~$m~#g/L],CDOM [~$m~#g/L],Voltage-CDOM [V],Irradiance [µE/cm²·sec],Surface Irradiance [µE/cm²·sec],Irradiance [% Norm],delta T [°C/m],Stability [kg/m³/m],Qual_NH3,Ammonia-N [mg/L],Qual_TC,Total Colif. [MPN/100mL],Qual_FC,Fecal Colif. [MPN/100mL],Qual_EC,E. coli [MPN/100mL],Qual_ENT,Enterococci [MPN/100mL]
Summer,Hyperion,8/2/2016,13:53:00,3904,1,34,181.39999,-1,13,3.93,33.406,25.16,7.97,5.88,8.55,68.73,85.36,0.633,1.38,0.3253,-1,-0.18,2.26,0.1826,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,13:53:00,3904,1,35,183,-1,12.92,3.923,33.406,25.176,7.96,5.98,8.57,69.78,85.1,0.646,1.28,0.3066,-1,-0.19,2.26,0.1828,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,13:53:00,3904,1,36,184.89999,-1,12.88,3.92,33.415,25.189,7.97,5.92,8.57,68.99,85.86,0.61,1.25,0.3021,-1,-0.21,2.17,0.1777,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,13:53:00,3904,1,37,186.39999,-1,12.85,3.917,33.41,25.191,7.97,5.56,8.58,64.79,86.7,0.571,1.25,0.3004,-1,-0.23,2.12,0.1745,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,13:53:00,3904,1,38,188.3,-1,12.62,3.895,33.398,25.227,7.96,5.33,8.62,61.8,87.73,0.524,0.98,0.2522,-1,-0.24,2.23,0.1809,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,13:53:00,3904,1,39,190.2,-1,12.57,3.89,33.403,25.241,7.93,5.21,8.63,60.36,86.95,0.559,0.9,0.2369,-1,-0.23,2.34,0.1872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,13:53:00,3904,1,40,191.60001,-1,12.55,3.888,33.401,25.244,7.91,5.19,8.63,60.05,85.64,0.62,0.89,0.235,-1,-0.23,2.4,0.1901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,13:53:00,3904,1,41,193.60001,-1,12.53,3.887,33.402,25.248,7.91,5.15,8.64,59.56,84.13,0.691,0.86,0.2296,-1,-0.25,2.44,0.1926,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,13:53:00,3904,1,42,195.5,-1,12.5,3.884,33.402,25.253,7.9,5.06,8.64,58.48,83.34,0.729,0.82,0.2232,-1,-0.25,2.4,0.1904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,13:53:00,3904,1,43,197.2,-1,12.44,3.878,33.398,25.262,7.9,4.93,8.65,56.95,83.39,0.726,0.79,0.2167,-1,-0.27,2.4,0.1903,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,13:53:00,3904,1,44,199.2,-1,12.27,3.863,33.404,25.299,7.89,4.93,8.68,56.74,83.24,0.734,0.67,0.1956,-1,-0.28,2.37,0.1885,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,13:53:00,3904,1,45,200.89999,-1,12.24,3.861,33.412,25.311,7.88,5.08,8.69,58.45,83.6,0.716,0.63,0.1883,-1,-0.28,2.35,0.1875,-1,-1,-1,-1,-1,-1,0.01,-1,85,-1,-1,-1,20,-1,5
Summer,Hyperion,8/2/2016,13:53:00,3904,1,46,202.60001,-1,12.23,3.861,33.421,25.321,7.89,5.08,8.69,58.49,84.29,0.684,0.62,0.1873,-1,-0.29,2.22,0.1803,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,13:53:00,3904,1,47,204.3,-1,12.16,3.854,33.422,25.335,7.9,5.05,8.7,57.95,85.56,0.624,0.6,0.1832,-1,-0.28,2.13,0.1755,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,13:53:00,3904,1,48,205.7,-1,12.12,3.852,33.432,25.351,7.9,5.05,8.71,58,86.68,0.572,0.58,0.18,-1,-0.28,2.11,0.1745,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,13:53:00,3904,1,49,207.5,-1,12.07,3.848,33.435,25.361,7.9,4.95,8.72,56.72,87.4,0.539,0.58,0.1789,-1,-0.29,2.04,0.1701,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,13:53:00,3904,1,50,209.3,-1,12.01,3.843,33.438,25.375,7.9,4.87,8.73,55.8,87.89,0.516,0.53,0.1709,-1,-0.28,2.05,0.1707,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,13:53:00,3904,1,51,211,-1,11.98,3.84,33.444,25.387,7.89,4.83,8.74,55.28,87.49,0.535,0.51,0.1673,-1,-0.3,2.06,0.1712,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,13:53:00,3904,1,52,212.89999,-1,11.97,3.839,33.442,25.387,7.89,4.76,8.74,54.5,86.96,0.559,0.51,0.1664,-1,-0.3,2.08,0.1725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,13:53:00,3904,1,53,214.60001,-1,11.89,3.832,33.445,25.404,7.88,4.69,8.75,53.62,86.4,0.585,0.48,0.1609,-1,-0.3,2.05,0.1708,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,13:53:00,3904,1,54,216.5,-1,11.84,3.829,33.455,25.421,7.87,4.68,8.76,53.37,86.24,0.592,0.46,0.1568,-1,-0.29,2.05,0.1706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,13:53:00,3904,1,55,218.89999,-1,11.8,3.825,33.456,25.428,7.87,4.64,8.77,52.92,85.92,0.607,0.45,0.1565,-1,-0.29,2.05,0.1707,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,13:53:00,3904,1,56,222,-1,11.78,3.824,33.46,25.435,7.87,4.63,8.77,52.8,85.43,0.63,0.45,0.1561,-1,-0.3,2.05,0.1708,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,13:53:00,3904,1,57,226.7,-1,11.76,3.822,33.461,25.44,7.87,4.61,8.78,52.56,84.71,0.664,0.44,0.154,-1,-0.3,2.05,0.1708,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,13:53:00,3904,1,58,229.89999,-1,11.75,3.821,33.462,25.442,7.86,4.61,8.78,52.5,84.31,0.682,0.44,0.1531,-1,-0.3,2.04,0.1705,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,1,340.39999,-1,21.71,4.783,33.552,23.199,8.18,8.07,7.22,111.63,84.86,0.657,0.91,0.2403,-1,-0.19,1.49,0.1398,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,2,345.70001,-1,21.72,4.784,33.552,23.195,8.18,8.05,7.21,111.41,85.01,0.65,0.87,0.2325,-1,-0.2,1.48,0.1394,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,3,349.79999,-1,21.72,4.784,33.553,23.196,8.18,8.04,7.21,111.21,85.06,0.647,0.89,0.236,-1,-0.19,1.49,0.1396,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,4,353.5,-1,21.7,4.783,33.553,23.201,8.18,8.06,7.22,111.47,85.03,0.649,0.91,0.2393,-1,-0.18,1.49,0.1397,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,5,356.29999,-1,21.69,4.781,33.552,23.203,8.18,8.07,7.22,111.57,85.04,0.648,0.96,0.2494,-1,-0.18,1.49,0.1396,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,6,359,-1,21.68,4.78,33.551,23.207,8.18,8.11,7.22,112.1,85.02,0.649,0.96,0.2485,-1,-0.21,1.49,0.1395,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,7,361.39999,-1,21.61,4.772,33.542,23.219,8.18,8.13,7.23,112.28,85.05,0.648,1.01,0.2573,-1,-0.19,1.53,0.1417,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,8,363.70001,-1,21.59,4.77,33.545,23.227,8.19,8.19,7.23,113.03,85.13,0.644,1.01,0.2582,-1,-0.15,1.53,0.1421,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,9,366,-1,21.44,4.754,33.531,23.256,8.19,8.19,7.25,112.74,84.93,0.653,1.23,0.2978,-1,-0.13,1.57,0.1444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,10,368.10001,-1,21.31,4.736,33.491,23.262,8.19,8.15,7.27,111.8,84.64,0.667,1.24,0.2988,-1,-0.08,1.6,0.1456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,11,370.10001,-1,19.87,4.582,33.393,23.571,8.19,8.13,7.47,108.63,84.22,0.687,1.63,0.3706,-1,-0.05,1.77,0.1553,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,12,371.70001,-1,18.28,4.411,33.243,23.856,8.18,8.11,7.71,105.13,83.53,0.72,1.81,0.4037,-1,-0.03,1.95,0.1656,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,13,373.39999,-1,16.97,4.307,33.429,24.317,8.14,8.23,7.89,104.09,82.89,0.75,2.08,0.4516,-1,-0.01,2.24,0.1815,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,14,374.89999,-1,16.72,4.283,33.427,24.373,8.13,8.21,7.93,103.44,83.19,0.736,2.25,0.4838,-1,0,2.26,0.1826,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,15,376.79999,-1,16.59,4.273,33.446,24.418,8.13,8.13,7.95,102.18,83.22,0.735,2.31,0.4932,-1,-0.02,2.25,0.1818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,16,378.60001,-1,16.49,4.261,33.435,24.434,8.13,8.12,7.97,101.83,83.2,0.736,2.4,0.5108,-1,-0.02,2.26,0.1824,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,17,379.60001,-1,16.2,4.229,33.384,24.459,8.13,8.11,8.01,101.1,83.28,0.732,2.44,0.5174,-1,-0.03,2.22,0.1803,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,18,381.5,-1,15.83,4.197,33.42,24.572,8.12,7.92,8.07,98.01,83.7,0.712,2.46,0.5222,-1,-0.07,2.21,0.1795,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,19,383.20001,-1,15.48,4.164,33.413,24.643,8.12,7.64,8.13,93.95,84.33,0.682,2.19,0.4727,-1,-0.04,2.18,0.1783,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,20,384.29999,-1,15.32,4.149,33.415,24.681,8.1,7.58,8.15,92.84,85.15,0.643,1.99,0.4358,-1,-0.03,2.21,0.1796,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,21,386,-1,15.14,4.132,33.418,24.722,8.09,7.4,8.18,90.39,85.78,0.614,2.15,0.4645,-1,0,2.23,0.1807,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,22,387.70001,-1,14.9,4.108,33.406,24.766,8.08,7.18,8.22,87.19,85.64,0.62,2.34,0.5001,-1,0.08,2.3,0.1848,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,23,389.20001,-1,14.62,4.076,33.359,24.79,8.07,6.98,8.27,84.25,85.06,0.647,2.48,0.5251,-1,0.14,2.33,0.1864,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,24,390.79999,-1,14.04,4.025,33.386,24.932,8.05,6.84,8.37,81.64,84.72,0.663,2.85,0.5917,-1,0.07,2.27,0.1829,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,25,392.20001,-1,13.9,4.012,33.386,24.961,8.03,6.74,8.4,80.2,84.23,0.687,3.35,0.683,-1,-0.02,2.29,0.184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,26,393.70001,-1,13.74,3.997,33.394,25.001,8.02,6.75,8.42,80.06,83.85,0.705,3.3,0.6742,-1,0.01,2.35,0.1877,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,27,395.10001,-1,13.69,3.995,33.41,25.024,8.02,6.58,8.43,77.96,83.62,0.715,2.71,0.5661,-1,0.04,2.22,0.1802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,28,396.60001,-1,13.51,3.975,33.381,25.036,8.02,6.35,8.46,75.01,84.19,0.688,2.41,0.5118,-1,-0.14,2.09,0.1732,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,29,398.10001,-1,13.24,3.953,33.404,25.109,8.01,6.1,8.51,71.64,85.19,0.641,2.72,0.5688,-1,-0.25,2.03,0.1699,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,30,399.60001,-1,12.94,3.922,33.378,25.148,8,5.75,8.56,67.12,85.38,0.632,1.97,0.4319,-1,-0.27,1.99,0.1673,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,31,401,-1,12.57,3.888,33.383,25.225,7.98,5.51,8.63,63.83,86.37,0.586,1.1,0.2732,-1,-0.28,1.99,0.1676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,32,402.70001,-1,12.35,3.87,33.413,25.291,7.95,5.43,8.67,62.63,87.77,0.522,1.12,0.2783,-1,-0.28,2.07,0.1722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,33,404.5,-1,12.3,3.867,33.424,25.31,7.94,5.37,8.68,61.84,88.55,0.486,0.64,0.1897,-1,-0.29,2.11,0.1742,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,34,406.10001,-1,12.27,3.865,33.422,25.312,7.93,5.3,8.68,61,88.8,0.475,0.61,0.1856,-1,-0.28,2.13,0.1751,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,35,407.29999,-1,12.21,3.858,33.414,25.319,7.93,5.33,8.7,61.25,89.25,0.455,0.6,0.1836,-1,-0.27,2.16,0.1771,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,36,408.5,-1,12.16,3.856,33.436,25.345,7.92,5.4,8.7,62,89.48,0.445,0.65,0.1922,-1,-0.28,2.04,0.1705,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,37,410.20001,-1,12.12,3.851,33.433,25.351,7.93,5.4,8.71,61.96,89.48,0.444,0.65,0.1916,-1,-0.29,1.9,0.1625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,38,412,-1,12.03,3.844,33.443,25.376,7.94,5.35,8.73,61.24,89.6,0.439,0.59,0.1805,-1,-0.29,1.85,0.16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,39,413.39999,-1,11.97,3.839,33.444,25.387,7.93,5.3,8.74,60.62,90.12,0.416,0.56,0.1755,-1,-0.3,1.85,0.1597,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,40,414.79999,-1,11.93,3.836,33.447,25.397,7.93,5.27,8.75,60.25,90.23,0.411,0.56,0.1757,-1,-0.31,1.85,0.1599,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,41,416.39999,-1,11.89,3.832,33.447,25.405,7.93,5.22,8.75,59.61,90.41,0.403,0.55,0.1746,-1,-0.3,1.87,0.1608,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,42,418.10001,-1,11.82,3.825,33.446,25.418,7.93,5.16,8.77,58.88,90.46,0.401,0.49,0.1629,-1,-0.3,1.86,0.1605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,43,419.60001,-1,11.75,3.82,33.453,25.436,7.92,5.12,8.78,58.36,90.52,0.399,0.5,0.1646,-1,-0.3,1.87,0.1611,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,44,421,-1,11.71,3.817,33.457,25.446,7.92,5.08,8.79,57.84,90.55,0.397,0.5,0.1656,-1,-0.3,1.86,0.1605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,45,422.39999,-1,11.66,3.812,33.457,25.456,7.92,5.05,8.8,57.45,90.58,0.396,0.51,0.1664,-1,-0.31,1.88,0.1616,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,46,424.10001,-1,11.6,3.807,33.464,25.472,7.91,5.01,8.81,56.89,90.49,0.4,0.49,0.1627,-1,-0.31,1.89,0.162,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,47,425.79999,-1,11.57,3.805,33.465,25.478,7.91,4.92,8.81,55.79,90.58,0.396,0.48,0.1605,-1,-0.32,1.89,0.1619,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,48,427.20001,-1,11.49,3.797,33.461,25.489,7.91,4.85,8.83,54.92,90.55,0.397,0.44,0.1547,-1,-0.32,1.91,0.1633,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,49,428.60001,-1,11.43,3.793,33.478,25.514,7.9,4.81,8.84,54.48,90.46,0.401,0.42,0.1501,-1,-0.32,1.96,0.1658,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,50,430.20001,-1,11.41,3.791,33.48,25.52,7.9,4.79,8.84,54.21,90.36,0.405,0.38,0.1424,-1,-0.32,1.96,0.1662,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,51,431.60001,-1,11.39,3.79,33.483,25.525,7.9,4.77,8.85,53.92,90.26,0.41,0.37,0.1417,-1,-0.32,1.98,0.1668,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,52,433,-1,11.37,3.788,33.484,25.53,7.89,4.75,8.85,53.71,90.27,0.41,0.37,0.1406,-1,-0.32,1.99,0.1674,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,53,434.29999,-1,11.36,3.788,33.487,25.533,7.89,4.73,8.85,53.46,90.15,0.415,0.37,0.1404,-1,-0.32,2,0.1681,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,54,436.10001,-1,11.36,3.788,33.486,25.534,7.89,4.68,8.85,52.94,90.19,0.413,0.36,0.1396,-1,-0.32,2,0.168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,55,437.79999,-1,11.34,3.786,33.49,25.54,7.89,4.66,8.85,52.64,90.12,0.416,0.33,0.1347,-1,-0.32,2.05,0.1706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,56,439.5,-1,11.34,3.786,33.491,25.541,7.88,4.64,8.85,52.38,89.99,0.422,0.34,0.1357,-1,-0.33,2.04,0.1702,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,57,441.29999,-1,11.33,3.786,33.491,25.542,7.88,4.6,8.86,51.94,89.99,0.422,0.33,0.1337,-1,-0.33,2.05,0.171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,58,442.60001,-1,11.33,3.786,33.493,25.545,7.88,4.54,8.86,51.32,89.88,0.427,0.32,0.1328,-1,-0.33,2.07,0.1718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,59,444,-1,11.32,3.785,33.493,25.547,7.88,4.49,8.86,50.69,89.78,0.431,0.31,0.1311,-1,-0.33,2.1,0.1734,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,60,445.39999,-1,11.28,3.782,33.498,25.557,7.87,4.44,8.86,50.06,89.68,0.436,0.3,0.1282,-1,-0.33,2.11,0.174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,61,446.5,-1,11.26,3.78,33.502,25.565,7.87,4.42,8.87,49.83,89.51,0.443,0.28,0.1258,-1,-0.34,2.13,0.1751,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,62,447.60001,-1,11.23,3.778,33.505,25.572,7.87,4.42,8.87,49.76,89.52,0.443,0.28,0.1254,-1,-0.33,2.09,0.1734,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,63,449.29999,-1,11.2,3.775,33.508,25.58,7.86,4.41,8.88,49.68,89.5,0.444,0.28,0.1243,-1,-0.33,2.09,0.1734,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,64,451.20001,-1,11.18,3.774,33.512,25.586,7.86,4.4,8.88,49.5,89.57,0.441,0.26,0.1207,-1,-0.33,2.09,0.1732,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,65,452.89999,-1,11.18,3.774,33.512,25.587,7.86,4.39,8.88,49.39,89.63,0.438,0.25,0.12,-1,-0.34,2.1,0.1734,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Summer,Hyperion,8/2/2016,9:46:00,3905,1,66,454.89999,-1,11.17,3.774,33.512,25.587,7.86,4.36,8.88,49.06,89.57,0.44,0.26,0.1205,-1,-0.34,2.1,0.1738,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
