Season,Agency,Date,Time,Station ID,Field Rep,Depth,Time (seconds),Descent rate (m/s),Temperature (Deg C),Conductivity (S/m),Salinity (psu),Density,pH,Oxygen (mg/L),SBE DO Sat (mg/L),SBE DO Sat (%),% T,SBE Beam C,Chl-a (ug/L) WET,Voltage (Chl-a) WET,Chl-a (ug/L) USC/UCLA,Chl-a (ug/L) ECO,CDOM (ug/L) WET,Voltage (CDOM) WET,Irradiance,Surface Irradiance,Irradiance (% Norm),delta-T,Stability (E),Qual_NH3,Ammonia (mg/L),Qual_TC,Total Colif. (MPN),Qual_FC,Fecal Colif. (MPN),Qual_EC,E. coli (MPN),Qual_ENT,Enterococci (MPN)
Winter,LACSD, 02/07/2019, 08:30:00,3103,1,44,81.1,1.17,14.79,4.119,33.594,24.936,8.1,7.51,8.23,91.18,84.42,0.677,0.52,0.1622,,,0.6,0.1662,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 08:30:00,3103,1,45,81.9,1.22,14.77,4.117,33.593,24.939,8.1,7.48,8.24,90.77,84.02,0.697,0.52,0.1627,,,0.61,0.1674,-1,-1,-1,-1,-1,<,0.003,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 08:30:00,3103,1,46,83.1,0.65,14.77,4.118,33.595,24.939,8.1,7.45,8.24,90.43,83.55,0.719,0.55,0.1675,,,0.61,0.1668,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 08:30:00,3103,1,47,84.5,0.9,14.74,4.115,33.593,24.944,8.09,7.43,8.24,90.1,83.51,0.721,0.49,0.1575,,,0.62,0.1683,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 08:30:00,3103,1,48,85.7,0.76,14.69,4.109,33.593,24.956,8.09,7.4,8.25,89.63,83.31,0.731,0.48,0.1559,,,0.63,0.1686,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 08:30:00,3103,1,49,87.3,0.6,14.66,4.107,33.592,24.962,8.09,7.36,8.26,89.12,83.92,0.701,0.47,0.1538,,,0.62,0.1678,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 08:30:00,3103,1,50,88.6,1.05,14.63,4.104,33.591,24.968,8.09,7.35,8.26,88.95,84.14,0.691,0.43,0.146,,,0.62,0.1681,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 08:30:00,3103,1,51,89.6,0.96,14.58,4.099,33.59,24.978,8.08,7.35,8.27,88.76,84.63,0.667,0.43,0.1463,,,0.62,0.1685,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 08:30:00,3103,1,52,90.8,0.74,14.55,4.097,33.59,24.983,8.08,7.34,8.27,88.67,85.07,0.647,0.43,0.1467,,,0.63,0.169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 08:30:00,3103,1,53,92,0.96,14.54,4.096,33.591,24.987,8.08,7.33,8.28,88.5,85.28,0.637,0.43,0.1463,,,0.63,0.1687,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 08:30:00,3103,1,54,93.3,0.72,14.53,4.095,33.591,24.988,8.08,7.32,8.28,88.41,85.23,0.639,0.43,0.1475,,,0.63,0.1693,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 08:30:00,3103,1,55,94.7,0.72,14.51,4.092,33.59,24.993,8.08,7.32,8.28,88.37,85.14,0.643,0.42,0.1448,,,0.63,0.1689,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 08:30:00,3103,1,56,96,0.82,14.49,4.091,33.59,24.996,8.08,7.32,8.28,88.33,84.99,0.651,0.4,0.1421,,,0.63,0.1693,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 08:30:00,3103,1,57,97.1,1.02,14.49,4.091,33.59,24.997,8.08,7.32,8.28,88.33,85,0.65,0.44,0.1491,,,0.63,0.1695,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 08:30:00,3103,1,58,99.3,0.38,14.49,4.091,33.591,24.998,8.08,7.31,8.28,88.16,84.97,0.651,0.42,0.1453,,,0.63,0.1695,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 08:30:00,3103,1,59,100.1,0.15,14.48,4.091,33.591,24.998,8.08,7.31,8.28,88.16,84.89,0.655,0.44,0.1478,,,0.64,0.1698,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 08:30:00,3103,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,1,43.8,0.09,15.25,4.162,33.601,24.838,8.15,7.99,8.16,97.88,85.03,0.649,0.64,0.1846,,,0.4,0.1425,-1,-1,-1,-1,-1,<,0.003,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,2,45.3,0.49,15.25,4.162,33.602,24.839,8.15,8.01,8.16,98.06,85.13,0.644,0.64,0.1851,,,0.4,0.1422,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,3,47.6,0.66,15.25,4.162,33.602,24.84,8.15,8.04,8.16,98.46,85.19,0.641,0.72,0.1978,,,0.4,0.1422,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,4,49,0.83,15.24,4.161,33.602,24.841,8.15,8.05,8.16,98.57,85.22,0.64,0.83,0.2175,,,0.4,0.1424,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,5,50,1.07,15.24,4.161,33.602,24.841,8.15,8.05,8.16,98.63,85.2,0.641,0.9,0.2305,,,0.4,0.1421,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,6,51.4,0.61,15.24,4.162,33.602,24.841,8.15,8.07,8.16,98.78,85.27,0.637,0.97,0.2425,,,0.4,0.1421,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,7,52.9,0.82,15.24,4.162,33.602,24.841,8.15,8.08,8.16,98.97,85.2,0.641,1.14,0.2739,,,0.41,0.1429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,8,53.9,1.05,15.24,4.162,33.602,24.841,8.15,8.09,8.16,99.06,85.27,0.637,1.16,0.278,,,0.4,0.1424,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,9,55.1,0.7,15.24,4.161,33.602,24.841,8.15,8.1,8.16,99.14,85.27,0.637,1.25,0.2925,,,0.4,0.1423,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,10,56.4,0.98,15.24,4.161,33.601,24.841,8.15,8.1,8.16,99.21,85.23,0.639,1.29,0.3003,,,0.41,0.143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,11,57.3,1.19,15.24,4.161,33.601,24.841,8.15,8.11,8.16,99.31,85.14,0.644,1.31,0.3042,,,0.4,0.1426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,12,58.7,0.57,15.24,4.161,33.601,24.841,8.15,8.1,8.16,99.24,85.12,0.644,1.4,0.3208,,,0.41,0.1428,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,13,60.3,0.75,15.24,4.161,33.601,24.842,8.15,8.12,8.16,99.41,85.09,0.646,1.52,0.341,,,0.4,0.1426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,14,61.4,1.06,15.24,4.162,33.602,24.842,8.15,8.12,8.16,99.39,85.2,0.641,1.45,0.3287,,,0.41,0.1434,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,15,62.4,0.94,15.24,4.162,33.601,24.841,8.15,8.11,8.16,99.32,85.12,0.644,1.48,0.3341,,,0.41,0.1427,-1,-1,-1,-1,-1,E,0.003,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,16,63.4,1.01,15.24,4.162,33.601,24.841,8.15,8.12,8.16,99.42,85.11,0.645,1.48,0.3349,,,0.41,0.1432,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,17,64.6,0.72,15.24,4.162,33.601,24.842,8.15,8.11,8.16,99.32,85.08,0.646,1.44,0.3273,,,0.41,0.1432,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,18,66.1,0.72,15.24,4.162,33.601,24.842,8.15,8.11,8.16,99.28,85.15,0.643,1.46,0.3302,,,0.41,0.1427,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,19,67.3,0.94,15.24,4.162,33.602,24.842,8.15,8.12,8.16,99.4,85.11,0.645,1.4,0.3193,,,0.41,0.1433,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,20,68.4,0.92,15.24,4.162,33.602,24.842,8.15,8.13,8.16,99.53,85.23,0.64,1.41,0.3213,,,0.42,0.1439,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,21,69.7,0.67,15.24,4.162,33.602,24.842,8.15,8.13,8.16,99.61,85.16,0.643,1.39,0.3174,,,0.41,0.1429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,22,71,1,15.24,4.162,33.602,24.843,8.15,8.14,8.16,99.69,85.08,0.647,1.34,0.3089,,,0.41,0.1434,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,23,72,1,15.24,4.162,33.602,24.843,8.15,8.15,8.16,99.77,85.12,0.645,1.29,0.2997,,,0.41,0.1427,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,24,73.2,0.71,15.24,4.162,33.603,24.843,8.15,8.15,8.16,99.75,85.26,0.638,1.34,0.3086,,,0.41,0.1427,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,25,74.6,0.74,15.24,4.162,33.603,24.843,8.15,8.15,8.16,99.82,85.19,0.641,1.38,0.3168,,,0.41,0.1427,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,26,76,0.72,15.24,4.162,33.602,24.843,8.15,8.16,8.16,99.87,85.13,0.644,1.29,0.3001,,,0.4,0.1426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,27,77.2,0.99,15.24,4.162,33.603,24.843,8.15,8.15,8.16,99.84,85.18,0.642,1.26,0.2949,,,0.4,0.1426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,28,78.2,0.97,15.24,4.162,33.602,24.843,8.15,8.16,8.16,99.94,85.14,0.643,1.25,0.2934,,,0.41,0.1427,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,29,79.7,0.55,15.24,4.162,33.602,24.843,8.15,8.16,8.16,99.96,85.14,0.644,1.31,0.3039,,,0.41,0.1428,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,30,81.2,1,15.24,4.162,33.602,24.843,8.15,8.16,8.16,99.99,85.14,0.644,1.36,0.3124,,,0.41,0.1429,-1,-1,-1,-1,-1,E,0.006,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,31,82.1,1.25,15.24,4.162,33.603,24.843,8.15,8.17,8.16,100.06,85.07,0.647,1.39,0.3173,,,0.4,0.1425,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,32,83,0.96,15.24,4.163,33.603,24.843,8.15,8.18,8.16,100.15,85.08,0.646,1.35,0.3106,,,0.4,0.1425,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,33,84.3,0.69,15.24,4.163,33.603,24.843,8.15,8.18,8.16,100.17,85.1,0.645,1.35,0.3103,,,0.4,0.1425,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,34,85.6,0.84,15.25,4.163,33.605,24.844,8.15,8.17,8.16,100.11,85.17,0.642,1.27,0.2961,,,0.4,0.1419,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,35,87,0.66,15.25,4.163,33.605,24.844,8.15,8.17,8.16,100.06,85.2,0.641,1.27,0.2963,,,0.4,0.1417,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,36,88.4,0.91,15.25,4.164,33.606,24.844,8.15,8.17,8.16,100.09,85.25,0.638,1.23,0.2903,,,0.39,0.1412,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,37,89.5,0.76,15.25,4.164,33.608,24.845,8.15,8.15,8.16,99.87,85.37,0.633,1.2,0.2835,,,0.4,0.1417,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,38,91.1,0.62,15.25,4.165,33.608,24.845,8.15,8.11,8.16,99.3,85.39,0.632,1.19,0.2817,,,0.39,0.1413,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,39,92.4,1.06,15.26,4.165,33.611,24.846,8.15,8.08,8.16,98.95,85.48,0.628,1.17,0.2789,,,0.38,0.14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,40,93.2,1.27,15.26,4.166,33.612,24.847,8.14,8.02,8.16,98.23,85.53,0.625,1.15,0.2758,,,0.39,0.1405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,41,94.6,0.55,15.22,4.161,33.611,24.855,8.14,7.82,8.16,95.77,85.89,0.608,1.11,0.268,,,0.39,0.1405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,42,96.3,0.74,15.18,4.158,33.611,24.864,8.13,7.7,8.17,94.13,85.83,0.611,0.82,0.217,,,0.39,0.1413,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,43,97.4,1.17,15.07,4.148,33.616,24.891,8.13,7.7,8.19,93.99,86.57,0.577,0.68,0.192,,,0.4,0.1417,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,44,98.2,1.12,14.98,4.139,33.614,24.91,8.12,7.71,8.2,93.91,87.29,0.544,0.61,0.1794,,,0.41,0.1436,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,45,99.1,1.08,14.92,4.134,33.617,24.925,8.11,7.69,8.21,93.59,87.6,0.529,0.6,0.1778,,,0.42,0.144,-1,-1,-1,-1,-1,<,0.003,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,46,100.4,0.66,14.92,4.134,33.616,24.925,8.1,7.66,8.21,93.19,87.68,0.526,0.63,0.1819,,,0.42,0.145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,47,102.1,0.56,14.88,4.13,33.611,24.929,8.1,7.66,8.22,93.09,87.19,0.548,0.59,0.1752,,,0.45,0.1482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,48,103.5,0.96,14.81,4.123,33.606,24.939,8.1,7.67,8.23,93.1,86.81,0.566,0.59,0.175,,,0.48,0.1518,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,49,104.5,1.2,14.8,4.122,33.605,24.941,8.1,7.67,8.23,93.15,86.6,0.576,0.56,0.1707,,,0.49,0.1527,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,50,105.3,1.08,14.8,4.121,33.605,24.942,8.1,7.67,8.23,93.07,86.47,0.582,0.57,0.171,,,0.49,0.1528,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,51,107,0.46,14.8,4.122,33.605,24.941,8.1,7.65,8.23,92.81,86.3,0.589,0.57,0.1724,,,0.49,0.1529,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,52,108.8,0.97,14.79,4.121,33.604,24.943,8.1,7.58,8.23,91.97,86.27,0.591,0.52,0.1637,,,0.5,0.1537,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,53,109.7,1.17,14.79,4.121,33.604,24.943,8.1,7.53,8.23,91.38,86.25,0.592,0.55,0.1681,,,0.5,0.1539,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,54,110.6,0.97,14.78,4.12,33.602,24.943,8.1,7.49,8.23,90.85,86.15,0.596,0.55,0.1691,,,0.52,0.1559,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,55,111.8,0.82,14.7,4.111,33.594,24.955,8.1,7.45,8.25,90.28,85.94,0.606,0.47,0.1542,,,0.56,0.1605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,56,113.3,0.58,14.6,4.101,33.589,24.973,8.09,7.41,8.27,89.6,85.32,0.635,0.46,0.1526,,,0.58,0.1633,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,57,114.9,0.68,14.52,4.093,33.59,24.991,8.08,7.39,8.28,89.17,85.31,0.636,0.49,0.1571,,,0.54,0.1591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,58,116.1,1.01,14.4,4.083,33.59,25.015,8.08,7.34,8.3,88.4,87.23,0.547,0.49,0.1583,,,0.52,0.1566,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,59,117.1,0.95,14.36,4.079,33.592,25.026,8.07,7.29,8.31,87.69,87.92,0.515,0.48,0.1566,,,0.52,0.1565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,60,118.5,0.64,14.35,4.078,33.592,25.028,8.07,7.25,8.31,87.17,87.99,0.512,0.47,0.1547,,,0.53,0.1574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,61,119.8,1.08,14.23,4.066,33.587,25.049,8.07,7.21,8.33,86.51,88.07,0.508,0.51,0.1609,,,0.54,0.1585,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,62,120.7,1.1,14.13,4.056,33.58,25.064,8.06,7.18,8.35,85.96,88.1,0.507,0.45,0.1499,,,0.55,0.1601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,63,122.1,0.55,14.12,4.055,33.582,25.069,8.05,7.15,8.35,85.55,87.97,0.513,0.44,0.1483,,,0.55,0.1601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,64,124.2,0.49,13.96,4.04,33.578,25.099,8.05,7.15,8.38,85.3,87.81,0.52,0.42,0.1443,,,0.57,0.1622,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,65,125.8,0.93,13.93,4.037,33.578,25.106,8.05,7.15,8.38,85.3,87.63,0.528,0.42,0.145,,,0.58,0.1627,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,66,126.6,1.29,13.9,4.034,33.578,25.112,8.05,7.14,8.39,85.13,87.81,0.52,0.41,0.1429,,,0.58,0.1628,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,67,127.4,1.36,13.89,4.034,33.579,25.113,8.05,7.09,8.39,84.49,87.85,0.518,0.4,0.1413,,,0.58,0.1628,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,68,128.8,0.54,13.89,4.034,33.58,25.114,8.05,6.94,8.39,82.7,87.82,0.52,0.4,0.1414,,,0.58,0.1629,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,69,130.4,0.8,13.89,4.033,33.577,25.113,8.05,6.83,8.39,81.41,87.85,0.518,0.38,0.1384,,,0.58,0.1627,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,70,131.4,1.28,13.66,4.012,33.571,25.155,8.04,6.83,8.43,80.99,87.99,0.512,0.34,0.1312,,,0.58,0.1629,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,71,132.9,0.54,13.38,3.985,33.567,25.209,8.02,6.82,8.48,80.41,88.27,0.499,0.32,0.1269,,,0.6,0.1651,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,72,134.3,0.8,13.36,3.982,33.565,25.212,8.02,6.8,8.48,80.1,88.2,0.502,0.29,0.1221,,,0.61,0.1666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,73,135.5,1.1,13.27,3.975,33.57,25.233,8.02,6.8,8.5,80.03,88.2,0.502,0.28,0.1203,,,0.61,0.1672,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,74,136.5,0.88,13.27,3.975,33.573,25.236,8.01,6.8,8.5,80.04,88.18,0.503,0.28,0.12,,,0.62,0.1674,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,75,137.6,1,13.26,3.975,33.574,25.237,8.01,6.8,8.5,80.04,88.21,0.502,0.28,0.1198,,,0.62,0.1679,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,76,138.7,0.88,13.26,3.975,33.575,25.238,8.01,6.8,8.5,79.96,88.19,0.503,0.28,0.1202,,,0.62,0.1684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,77,139.9,0.75,13.26,3.975,33.576,25.239,8.01,6.76,8.5,79.49,88.21,0.502,0.28,0.1203,,,0.62,0.168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Winter,LACSD, 02/07/2019, 09:03:00,3104,1,78,141.5,0.59,13.26,3.975,33.578,25.241,8.01,6.67,8.5,78.45,88.18,0.503,0.28,0.1197,,,0.62,0.1685,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
