Season,Agency,Date,Time,Station ID,Field Rep,Depth,Time (seconds),Descent rate (m/s),Temperature (Deg C),Conductivity (S/m),Salinity (psu),Density,pH,Oxygen (mg/L),SBE DO Sat (mg/L),SBE DO Sat (%),% T,SBE Beam C,Chl-a (ug/L) WET,Voltage (Chl-a) WET,Chl-a (ug/L) USC/UCLA,Chl-a (ug/L) ECO,CDOM (ug/L) WET,Voltage (CDOM) WET,Irradiance,Surface Irradiance,Irradiance (% Norm),delta-T,Stability (E),Qual_NH3,Ammonia (mg/L),Qual_TC,Total Colif. (MPN),Qual_FC,Fecal Colif. (MPN),Qual_EC,E. coli (MPN),Qual_ENT,Enterococci (MPN)
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,35,71.1,1.2,11.25,3.788,33.601,25.642,7.88,5.12,8.87,57.73,87.54,0.133,1.21,0.2804,,,0.81,0.1794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,36,71.9,1.1,11.12,3.777,33.606,25.669,7.87,5.1,8.89,57.4,88.22,0.125,1.21,0.2804,,,0.81,0.1789,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,37,73.3,0.63,11.14,3.78,33.61,25.668,7.87,5.05,8.88,56.79,88.2,0.126,1.17,0.2746,,,0.8,0.1786,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,38,74.7,1.03,11.08,3.774,33.614,25.683,7.87,5.01,8.9,56.32,88.18,0.126,1.13,0.2666,,,0.8,0.1777,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,39,75.5,1.28,11.07,3.773,33.615,25.686,7.87,4.99,8.9,56.11,88.25,0.125,1.15,0.2703,,,0.81,0.1789,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,40,76.3,1.23,11.05,3.772,33.616,25.69,7.86,4.95,8.9,55.63,88.15,0.126,1.18,0.276,,,0.81,0.1791,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,41,77.8,0.49,11.04,3.771,33.619,25.693,7.85,4.85,8.9,54.43,88.15,0.126,1.15,0.2707,,,0.81,0.1795,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,42,79.5,1.08,10.97,3.765,33.622,25.708,7.85,4.78,8.92,53.58,88.18,0.126,1.11,0.264,,,0.82,0.1805,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,43,80.3,1.31,10.93,3.762,33.624,25.718,7.85,4.75,8.93,53.26,88.29,0.125,1.02,0.2475,,,0.82,0.1802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,44,81,1.31,10.8,3.751,33.635,25.749,7.84,4.73,8.95,52.91,88.66,0.12,0.96,0.2371,,,0.82,0.18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,45,82,0.92,10.75,3.747,33.647,25.767,7.84,4.71,8.96,52.54,88.83,0.118,0.94,0.2331,,,0.81,0.1795,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,46,83.4,0.61,10.73,3.745,33.648,25.772,7.83,4.67,8.96,52.1,88.88,0.118,0.82,0.2118,,,0.81,0.1796,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,47,84.8,1.07,10.56,3.731,33.659,25.81,7.83,4.65,9,51.74,89.46,0.111,0.63,0.1771,,,0.8,0.1782,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,48,85.6,1.24,10.44,3.722,33.678,25.845,7.83,4.63,9.02,51.35,89.63,0.109,0.57,0.1676,,,0.81,0.1792,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,49,86.5,0.94,10.41,3.72,33.683,25.854,7.83,4.59,9.02,50.89,89.78,0.108,0.56,0.1643,,,0.81,0.1789,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,50,87.9,0.65,10.41,3.72,33.684,25.855,7.82,4.56,9.02,50.55,89.84,0.107,0.49,0.1519,,,0.81,0.1788,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,51,89.2,1.03,10.31,3.713,33.703,25.888,7.82,4.55,9.04,50.33,89.81,0.107,0.44,0.1441,,,0.81,0.1788,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,52,90.1,1.04,10.3,3.712,33.706,25.892,7.81,4.53,9.04,50.06,89.79,0.108,0.45,0.1458,,,0.81,0.1788,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,53,91.4,0.71,10.29,3.711,33.708,25.894,7.81,4.48,9.05,49.51,89.75,0.108,0.45,0.1458,,,0.81,0.1796,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,54,92.6,0.95,10.28,3.71,33.71,25.899,7.81,4.45,9.05,49.17,89.69,0.109,0.45,0.145,,,0.82,0.1801,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,55,93.6,1.1,10.25,3.708,33.715,25.908,7.81,4.44,9.05,49.06,89.61,0.11,0.42,0.1403,,,0.82,0.1805,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,56,94.5,1.09,10.23,3.707,33.722,25.916,7.8,4.43,9.06,48.93,89.55,0.11,0.41,0.1379,,,0.83,0.1811,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,57,95.4,1.1,10.2,3.705,33.728,25.926,7.8,4.42,9.06,48.74,89.6,0.11,0.41,0.1378,,,0.83,0.1817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,58,96.4,1.07,10.19,3.705,33.728,25.927,7.8,4.39,9.06,48.41,89.6,0.11,0.4,0.1371,,,0.84,0.1824,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,59,97.5,0.78,10.18,3.704,33.73,25.931,7.8,4.33,9.07,47.74,89.64,0.109,0.39,0.1354,,,0.83,0.1819,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,60,98.8,0.89,10.15,3.702,33.737,25.941,7.8,4.25,9.07,46.89,89.65,0.109,0.35,0.1277,,,0.83,0.1819,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,61,99.8,1.18,10.13,3.701,33.744,25.95,7.8,4.22,9.08,46.53,89.63,0.109,0.34,0.1257,,,0.84,0.1828,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,62,100.5,1.37,10.12,3.7,33.755,25.961,7.79,4.21,9.08,46.41,89.4,0.112,0.35,0.1271,,,0.84,0.1831,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,63,101.2,1.42,10.11,3.701,33.76,25.967,7.79,4.2,9.08,46.3,89.27,0.114,0.33,0.1239,,,0.84,0.1831,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,64,102,1.1,10.1,3.7,33.761,25.968,7.79,4.19,9.08,46.19,89.3,0.113,0.31,0.1206,,,0.85,0.1839,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,65,103.4,0.57,10.08,3.699,33.77,25.979,7.78,4.16,9.08,45.81,89.18,0.114,0.3,0.1182,,,0.85,0.1841,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,66,104.9,1.2,10.07,3.698,33.775,25.986,7.78,4.12,9.09,45.4,89.07,0.116,0.3,0.1181,,,0.86,0.1846,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,67,105.6,1.35,10.06,3.698,33.779,25.99,7.78,4.11,9.09,45.22,89.05,0.116,0.28,0.1156,,,0.85,0.184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,68,106.4,1.31,10.06,3.698,33.78,25.991,7.78,4.09,9.09,45.01,89.05,0.116,0.26,0.1123,,,0.85,0.1845,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,69,107.2,1.16,10.04,3.697,33.785,25.998,7.77,4.08,9.09,44.93,89.1,0.115,0.26,0.1118,,,0.86,0.1852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,70,108.1,1,10.02,3.695,33.791,26.007,7.77,4.08,9.1,44.86,89.11,0.115,0.24,0.1077,,,0.86,0.185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,71,109.3,0.76,10,3.694,33.799,26.016,7.77,4.07,9.1,44.8,89.03,0.116,0.23,0.1069,,,0.86,0.1855,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,72,110.6,0.94,9.99,3.694,33.801,26.02,7.77,4.07,9.1,44.78,89.1,0.115,0.22,0.104,,,0.86,0.1857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,73,111.5,1.14,9.98,3.693,33.803,26.022,7.77,4.07,9.1,44.79,89.13,0.115,0.24,0.1071,,,0.87,0.1858,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,74,112.4,1.09,9.97,3.693,33.804,26.024,7.77,4.08,9.1,44.83,89.19,0.114,0.22,0.1038,,,0.86,0.1854,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,75,113.3,1.14,9.97,3.692,33.806,26.026,7.77,4.08,9.1,44.79,89.17,0.115,0.22,0.1036,,,0.86,0.1853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,76,114.3,0.91,9.96,3.692,33.807,26.028,7.77,4.07,9.11,44.7,89.25,0.114,0.22,0.104,,,0.86,0.1855,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,77,115.6,0.73,9.96,3.692,33.807,26.029,7.77,4.05,9.11,44.47,89.36,0.112,0.22,0.1041,,,0.87,0.1858,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,78,116.8,1.21,9.95,3.691,33.809,26.032,7.76,4.04,9.11,44.32,89.41,0.112,0.21,0.1029,,,0.86,0.1853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,79,117.5,1.31,9.94,3.69,33.811,26.035,7.76,4.03,9.11,44.26,89.49,0.111,0.2,0.1003,,,0.86,0.1857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,80,118.3,1.06,9.91,3.689,33.817,26.044,7.76,4.03,9.12,44.18,89.52,0.111,0.2,0.1013,,,0.87,0.1862,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,81,119.8,0.56,9.9,3.688,33.82,26.049,7.76,3.98,9.12,43.68,89.5,0.111,0.2,0.1,,,0.86,0.1857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,82,121.3,1.05,9.89,3.687,33.821,26.051,7.76,3.9,9.12,42.79,89.46,0.111,0.19,0.0992,,,0.87,0.1863,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,83,122.2,1.27,9.88,3.686,33.822,26.055,7.76,3.88,9.12,42.54,89.34,0.113,0.19,0.0982,,,0.87,0.1863,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,84,123,1.27,9.85,3.685,33.83,26.065,7.75,3.88,9.13,42.49,89.37,0.112,0.18,0.0964,,,0.87,0.1867,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,85,123.8,1.14,9.82,3.683,33.844,26.081,7.75,3.87,9.13,42.45,89.4,0.112,0.17,0.0958,,,0.88,0.187,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,86,125,0.73,9.79,3.682,33.857,26.095,7.75,3.86,9.14,42.31,89.46,0.111,0.17,0.0958,,,0.88,0.188,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,87,126.2,0.93,9.79,3.682,33.859,26.097,7.75,3.86,9.14,42.32,89.47,0.111,0.17,0.0954,,,0.88,0.1878,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,88,127.2,1.07,9.79,3.682,33.859,26.098,7.75,3.86,9.14,42.32,89.45,0.111,0.17,0.0951,,,0.89,0.1883,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,89,128.4,0.7,9.79,3.682,33.86,26.098,7.75,3.85,9.14,42.19,89.47,0.111,0.16,0.0944,,,0.88,0.1875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,90,129.9,0.74,9.79,3.682,33.86,26.098,7.74,3.81,9.14,41.77,89.44,0.112,0.17,0.0946,,,0.88,0.188,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,91,131,1.06,9.79,3.682,33.861,26.1,7.74,3.8,9.14,41.64,89.48,0.111,0.16,0.0941,,,0.89,0.1882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,92,131.9,1.27,9.77,3.682,33.868,26.108,7.74,3.8,9.14,41.63,89.46,0.111,0.16,0.0931,,,0.89,0.1884,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,93,132.7,1.17,9.77,3.681,33.871,26.111,7.74,3.79,9.14,41.51,89.46,0.111,0.16,0.0932,,,0.89,0.1886,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,94,134.1,0.54,9.76,3.681,33.874,26.115,7.74,3.72,9.14,40.72,89.42,0.112,0.16,0.0939,,,0.89,0.1883,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,95,135.6,1.15,9.75,3.68,33.877,26.119,7.74,3.65,9.14,39.98,89.44,0.112,0.16,0.0944,,,0.89,0.189,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,96,136.4,1.23,9.72,3.679,33.885,26.129,7.74,3.64,9.15,39.75,89.4,0.112,0.15,0.0922,,,0.89,0.1888,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,97,137.4,0.89,9.68,3.676,33.904,26.152,7.73,3.62,9.16,39.58,89.38,0.112,0.15,0.0926,,,0.9,0.1898,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,98,138.6,0.84,9.65,3.675,33.914,26.164,7.73,3.6,9.16,39.35,89.37,0.112,0.15,0.0914,,,0.9,0.19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,99,139.6,1.11,9.64,3.674,33.92,26.171,7.73,3.6,9.16,39.25,89.37,0.112,0.14,0.0907,,,0.9,0.1902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:09:00,2805,1,100,140.5,1.24,9.63,3.674,33.923,26.174,7.72,3.6,9.17,39.25,89.36,0.113,0.14,0.0904,,,0.9,0.1904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:24:00,2806,1,1,35.2,0.13,15.63,4.2,33.62,24.769,8.23,9.02,8.09,111.26,85.21,0.16,0.65,0.1812,,,0.62,0.157,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:24:00,2806,1,2,37.6,0.82,15.64,4.201,33.62,24.768,8.23,9.03,8.09,111.45,85.36,0.158,0.63,0.1768,,,0.61,0.1555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:24:00,2806,1,3,39.1,0.65,15.64,4.201,33.621,24.767,8.23,9.09,8.09,112.19,85.56,0.156,0.62,0.1751,,,0.61,0.1552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:24:00,2806,1,4,40.4,0.98,15.63,4.2,33.619,24.77,8.23,9.1,8.1,112.25,85.13,0.161,0.77,0.2026,,,0.6,0.1543,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:24:00,2806,1,5,41.3,1.28,15.61,4.198,33.618,24.773,8.23,9.09,8.1,112.11,85.11,0.161,0.83,0.214,,,0.6,0.1551,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:24:00,2806,1,6,42.1,1.31,15.62,4.199,33.619,24.771,8.23,9.07,8.1,111.95,85.22,0.16,0.9,0.226,,,0.61,0.1554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:24:00,2806,1,7,43.3,0.65,15.61,4.198,33.618,24.773,8.23,9.07,8.1,111.94,84.93,0.163,0.94,0.2333,,,0.6,0.1549,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:24:00,2806,1,8,44.8,0.81,15.6,4.197,33.617,24.774,8.22,9.01,8.1,111.14,85.08,0.162,1.04,0.2504,,,0.6,0.1549,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:24:00,2806,1,9,45.8,1.24,15.59,4.196,33.616,24.776,8.22,8.82,8.1,108.72,84.97,0.163,1.14,0.268,,,0.6,0.1547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:24:00,2806,1,10,46.5,1.38,15.58,4.195,33.615,24.777,8.22,8.6,8.1,105.98,84.88,0.164,1.2,0.2796,,,0.6,0.1542,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:24:00,2806,1,11,47.3,1.29,15.57,4.194,33.613,24.779,8.22,8.43,8.11,103.87,84.95,0.163,1.24,0.2868,,,0.65,0.1604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:24:00,2806,1,12,48.3,0.91,15.52,4.189,33.609,24.786,8.21,8.34,8.11,102.64,85.16,0.161,1.23,0.2855,,,0.63,0.1587,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:24:00,2806,1,13,49.4,0.95,15.31,4.167,33.584,24.811,8.19,8.28,8.15,101.48,85.62,0.155,1.36,0.308,,,0.62,0.1564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:24:00,2806,1,14,50.4,1.05,14.66,4.102,33.56,24.935,8.16,8.21,8.26,99.4,85.99,0.151,1.47,0.3272,,,0.67,0.1633,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:24:00,2806,1,15,51.4,0.92,14.14,4.053,33.559,25.045,8.14,7.99,8.34,95.63,86.62,0.144,1.61,0.3521,,,0.72,0.1687,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:24:00,2806,1,16,52.5,0.99,14.02,4.042,33.56,25.07,8.13,7.59,8.37,90.71,86.79,0.142,1.54,0.3392,,,0.73,0.1697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:24:00,2806,1,17,53.5,1,13.93,4.033,33.554,25.084,8.12,7.25,8.38,86.51,87.16,0.137,1.55,0.3423,,,0.73,0.1693,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:24:00,2806,1,18,54.4,1.1,13.7,4.009,33.54,25.122,8.11,7.1,8.42,84.3,87.1,0.138,1.71,0.3701,,,0.72,0.1685,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:24:00,2806,1,19,55.5,0.89,13.4,3.981,33.536,25.18,8.08,7.03,8.47,82.87,87.47,0.134,1.69,0.3666,,,0.71,0.1673,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:24:00,2806,1,20,56.6,0.93,12.98,3.94,33.526,25.256,8.06,6.95,8.55,81.23,87.57,0.133,1.63,0.3556,,,0.7,0.1665,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:24:00,2806,1,21,57.6,1.06,12.91,3.934,33.527,25.27,8.05,6.86,8.56,80.08,87.58,0.133,1.64,0.3576,,,0.7,0.1659,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:24:00,2806,1,22,58.5,1.17,12.86,3.93,33.526,25.279,8.04,6.82,8.57,79.5,87.6,0.132,1.61,0.3528,,,0.69,0.1656,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:24:00,2806,1,23,59.3,1.3,12.73,3.918,33.528,25.306,8.03,6.8,8.59,79.05,87.6,0.132,1.75,0.3769,,,0.69,0.1655,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:24:00,2806,1,24,60.1,1.25,12.62,3.908,33.532,25.332,8.02,6.78,8.61,78.65,87.55,0.133,1.78,0.3826,,,0.7,0.1664,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:24:00,2806,1,25,61.2,0.74,12.58,3.905,33.538,25.342,8.01,6.71,8.62,77.78,87.54,0.133,1.71,0.3705,,,0.71,0.1673,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:24:00,2806,1,26,62.6,0.72,12.51,3.899,33.539,25.358,8.01,6.56,8.63,75.96,87.38,0.135,1.73,0.3742,,,0.71,0.1677,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:24:00,2806,1,27,63.9,0.93,12.46,3.894,33.543,25.37,8.01,6.42,8.64,74.29,87.57,0.133,1.66,0.3623,,,0.72,0.1691,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:24:00,2806,1,28,64.8,1.18,12.38,3.888,33.548,25.389,8,6.36,8.66,73.47,87.54,0.133,1.64,0.3573,,,0.72,0.1693,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Spring,LACSD, 05/02/2018, 09:24:00,2806,1,29,65.6,1.36,12.31,3.881,33.551,25.405,8,6.27,8.67,72.28,87.48,0.134,1.64,0.358,,,0.73,0.1698,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
